FISH_KEY,DATE_CATCH,Sesn,Year,LOCATION_ID,ACCESS_CODE,WEIGHT,TOTAL_LENGTH,FORK_LENGTH,SEX,Age,MAT_CODE
468LA_1813_F081_F,17-Sep-03,Fa,2003,468,F081,835,,420,1,,2
468LA_1814_F081_F,17-Sep-03,Fa,2003,468,F081,785,,418,1,,2
468LA_1815_F081_F,17-Sep-03,Fa,2003,468,F081,805,,410,2,,2
468LA_1816_F081_F,17-Sep-03,Fa,2003,468,F081,1140,,456,1,,2
468LA_1817_F081_F,17-Sep-03,Fa,2003,468,F081,890,,417,1,,2
468LA_1818_F081_F,17-Sep-03,Fa,2003,468,F081,1080,,455,2,,2
468LA_1819_F081_F,17-Sep-03,Fa,2003,468,F081,1575,,491,1,,2
468LA_182_F081_F,28-Oct-81,Fa,1981,468,F081,1280,545,490,,,
468LA_1820_F081_F,17-Sep-03,Fa,2003,468,F081,555,,368,1,,2
468LA_1821_F081_F,17-Sep-03,Fa,2003,468,F081,990,,442,1,,2
468LA_1822_F081_F,17-Sep-03,Fa,2003,468,F081,1170,,440,2,,2
468LA_1823_F081_F,17-Sep-03,Fa,2003,468,F081,1075,,440,2,,2
468LA_1824_F081_F,17-Sep-03,Fa,2003,468,F081,1010,,437,1,,2
468LA_1825_F081_F,17-Sep-03,Fa,2003,468,F081,1600,,510,1,,2
468LA_183_F081_F,28-Oct-81,Fa,1981,468,F081,1220,545,486,2,10,2
468LA_184_F081_F,28-Oct-81,Fa,1981,468,F081,1800,612,553,2,7,2
468LA_185_F081_F,28-Oct-81,Fa,1981,468,F081,660,439,392,2,11,2
468LA_186_F081_F,28-Oct-81,Fa,1981,468,F081,3250,699,647,2,12,2
468LA_187_F081_F,31-May-81,aSP,1981,468,F081,3536,724,659,2,12,2
468LA_188_F081_F,05-Oct-82,Fa,1982,468,F081,947,482,434,1,,2
468LA_189_F081_F,05-Oct-82,Fa,1982,468,F081,1135,496,448,2,,2
468LA_19_F081_F,15-Jun-73,aSP,1973,468,F081,351,,312,1,5,2
468LA_190_F081_F,05-Oct-82,Fa,1982,468,F081,620,432,390,,,
468LA_191_F081_F,05-Oct-82,Fa,1982,468,F081,965,477,430,2,,2
468LA_192_F081_F,05-Oct-82,Fa,1982,468,F081,695,446,400,1,,2
468LA_193_F081_F,05-Oct-82,Fa,1982,468,F081,1025,508,455,1,,2
468LA_194_F081_F,05-Oct-82,Fa,1982,468,F081,1500,550,495,1,,2
468LA_195_F081_F,05-Oct-82,Fa,1982,468,F081,1280,527,472,1,,2
468LA_196_F081_F,05-Oct-82,Fa,1982,468,F081,660,447,402,2,,5
468LA_198_F081_F,05-Oct-82,Fa,1982,468,F081,862,480,427,1,,2
468LA_199_F081_F,05-Oct-82,Fa,1982,468,F081,893,480,434,1,,2
468LA_2_F081_F,12-May-73,aSP,1973,468,F081,850,,413,2,5,2
468LA_20_F081_F,15-Jun-73,aSP,1973,468,F081,565,,364,1,7,2
468LA_200_F081_F,05-Oct-82,Fa,1982,468,F081,605,432,388,1,,2
468LA_201_F081_F,05-Oct-82,Fa,1982,468,F081,675,434,393,,,
468LA_202_F081_F,05-Oct-82,Fa,1982,468,F081,842,471,421,1,,2
468LA_203_F081_F,05-Oct-82,Fa,1982,468,F081,735,447,400,2,,5
468LA_204_F081_F,05-Oct-82,Fa,1982,468,F081,722,456,410,1,,2
468LA_205_F081_F,05-Oct-82,Fa,1982,468,F081,1370,545,492,,,
468LA_206_F081_F,05-Oct-82,Fa,1982,468,F081,615,421,378,,,
468LA_207_F081_F,05-Oct-82,Fa,1982,468,F081,675,455,406,2,,2
468LA_208_F081_F,05-Oct-82,Fa,1982,468,F081,745,447,402,,,
468LA_209_F081_F,05-Oct-82,Fa,1982,468,F081,430,397,355,1,,2
468LA_21_F081_F,15-Jun-73,aSP,1973,468,F081,754,,418,2,7,2
468LA_210_F081_F,05-Oct-82,Fa,1982,468,F081,782,455,409,1,,2
468LA_211_F081_F,05-Oct-82,Fa,1982,468,F081,555,427,383,,,
468LA_212_F081_F,05-Oct-82,Fa,1982,468,F081,895,486,441,2,,5
468LA_213_F081_F,05-Oct-82,Fa,1982,468,F081,694,428,383,,,
468LA_214_F081_F,05-Oct-82,Fa,1982,468,F081,605,436,392,1,,2
468LA_215_F081_F,05-Oct-82,Fa,1982,468,F081,735,454,408,1,,2
468LA_216_F081_F,05-Oct-82,Fa,1982,468,F081,1010,499,452,1,,2
468LA_217_F081_F,05-Oct-82,Fa,1982,468,F081,825,480,431,2,,4
468LA_218_F081_F,05-Oct-82,Fa,1982,468,F081,1020,468,425,2,,4
468LA_219_F081_F,05-Oct-82,Fa,1982,468,F081,1615,564,512,2,,5
468LA_22_F081_F,15-Jun-73,aSP,1973,468,F081,391,,327,1,7,2
468LA_220_F081_F,05-Oct-82,Fa,1982,468,F081,825,473,425,1,,2
468LA_221_F081_F,05-Oct-82,Fa,1982,468,F081,790,463,411,1,,2
468LA_222_F081_F,05-Oct-82,Fa,1982,468,F081,772,468,420,1,,2
468LA_223_F081_F,05-Oct-82,Fa,1982,468,F081,925,481,432,,,
468LA_224_F081_F,05-Oct-82,Fa,1982,468,F081,613,430,383,1,,2
468LA_225_F081_F,05-Oct-82,Fa,1982,468,F081,755,455,411,,,
468LA_226_F081_F,05-Oct-82,Fa,1982,468,F081,849,461,414,1,,2
468LA_227_F081_F,05-Oct-82,Fa,1982,468,F081,828,463,414,1,,2
468LA_228_F081_F,05-Oct-82,Fa,1982,468,F081,585,423,380,1,,2
468LA_229_F081_F,05-Oct-82,Fa,1982,468,F081,765,462,414,1,,2
468LA_23_F081_F,15-Jun-73,aSP,1973,468,F081,412,,342,2,5,1
468LA_230_F081_F,05-Oct-82,Fa,1982,468,F081,748,455,409,1,,2
468LA_231_F081_F,05-Oct-82,Fa,1982,468,F081,675,457,414,1,,2
468LA_232_F081_F,05-Oct-82,Fa,1982,468,F081,995,468,420,1,,2
468LA_233_F081_F,09-May-83,aSP,1983,468,F081,590,,414,,,
468LA_234_F081_F,09-May-83,aSP,1983,468,F081,630,,415,,,
468LA_235_F081_F,09-May-83,aSP,1983,468,F081,,,460,,,
468LA_236_F081_F,09-May-83,aSP,1983,468,F081,610,,411,,,
468LA_237_F081_F,10-May-83,aSP,1983,468,F081,540,,376,,,
468LA_238_F081_F,10-May-83,aSP,1983,468,F081,750,,419,,,
468LA_239_F081_F,10-May-83,aSP,1983,468,F081,930,,432,,,
468LA_24_F081_F,15-Jun-73,aSP,1973,468,F081,460,,344,2,7,2
468LA_240_F081_F,10-May-83,aSP,1983,468,F081,,,573,,,
468LA_241_F081_F,10-May-83,aSP,1983,468,F081,910,,428,,,
468LA_242_F081_F,10-May-83,aSP,1983,468,F081,850,,420,,,
468LA_243_F081_F,12-May-83,aSP,1983,468,F081,745,,417,1,,2
468LA_244_F081_F,14-May-83,aSP,1983,468,F081,760,,450,,,
468LA_245_F081_F,17-May-83,aSP,1983,468,F081,740,,405,,,
468LA_246_F081_F,17-May-83,aSP,1983,468,F081,1340,,472,,,
468LA_247_F081_F,17-May-83,aSP,1983,468,F081,650,,399,,,
468LA_248_F081_F,21-May-83,aSP,1983,468,F081,760,,403,,,
468LA_249_F081_F,21-May-83,aSP,1983,468,F081,680,,392,,,
468LA_25_F081_F,15-Jun-73,aSP,1973,468,F081,302,,307,2,7,2
468LA_250_F081_F,21-May-83,aSP,1983,468,F081,760,,392,,,
468LA_251_F081_F,21-May-83,aSP,1983,468,F081,960,,443,,,
468LA_252_F081_F,21-May-83,aSP,1983,468,F081,800,,410,2,,2
468LA_253_F081_F,22-May-83,aSP,1983,468,F081,740,,403,2,,2
468LA_254_F081_F,22-May-83,aSP,1983,468,F081,700,,399,2,,2
468LA_255_F081_F,22-May-83,aSP,1983,468,F081,620,,391,1,,2
468LA_256_F081_F,22-May-83,aSP,1983,468,F081,805,,412,2,,2
468LA_257_F081_F,22-May-83,aSP,1983,468,F081,585,,383,1,,2
468LA_258_F081_F,23-May-83,aSP,1983,468,F081,550,,385,1,,2
468LA_259_F081_F,23-May-83,aSP,1983,468,F081,580,,385,1,,2
468LA_26_F081_F,15-Jun-73,aSP,1973,468,F081,236,,284,2,7,2
468LA_260_F081_F,23-May-83,aSP,1983,468,F081,730,,405,2,,2
468LA_261_F081_F,23-May-83,aSP,1983,468,F081,830,,415,1,,2
468LA_262_F081_F,23-May-83,aSP,1983,468,F081,840,,415,2,,2
468LA_263_F081_F,02-Jun-83,aSP,1983,468,F081,500,,364,1,,2
468LA_264_F081_F,07-Jun-83,aSP,1983,468,F081,500,,420,,,
468LA_265_F081_F,22-Sep-83,Fa,1983,468,F081,760,,424,1,,2
468LA_266_F081_F,23-Sep-83,Fa,1983,468,F081,1100,,440,2,,2
468LA_267_F081_F,02-Oct-83,Fa,1983,468,F081,1660,564,511,1,,2
468LA_268_F081_F,02-Oct-83,Fa,1983,468,F081,715,454,410,1,,2
468LA_269_F081_F,02-Oct-83,Fa,1983,468,F081,473,394,355,2,,4
468LA_27_F081_F,15-Jun-73,aSP,1973,468,F081,384,,334,2,6,2
468LA_270_F081_F,02-Oct-83,Fa,1983,468,F081,843,467,420,,,
468LA_271_F081_F,02-Oct-83,Fa,1983,468,F081,866,473,427,1,,2
468LA_272_F081_F,02-Oct-83,Fa,1983,468,F081,850,462,418,1,,2
468LA_273_F081_F,02-Oct-83,Fa,1983,468,F081,1140,502,453,2,,4
468LA_274_F081_F,02-Oct-83,Fa,1983,468,F081,604,418,378,1,,2
468LA_275_F081_F,02-Oct-83,Fa,1983,468,F081,1033,489,442,2,,4
468LA_276_F081_F,02-Oct-83,Fa,1983,468,F081,1000,488,440,1,,2
468LA_277_F081_F,02-Oct-83,Fa,1983,468,F081,1085,508,460,,,
468LA_278_F081_F,02-Oct-83,Fa,1983,468,F081,890,480,428,1,,2
468LA_279_F081_F,02-Oct-83,Fa,1983,468,F081,750,440,395,1,,2
468LA_28_F081_F,15-Jun-73,aSP,1973,468,F081,243,,287,9,5,1
468LA_280_F081_F,02-Oct-83,Fa,1983,468,F081,835,473,423,1,,2
468LA_281_F081_F,02-Oct-83,Fa,1983,468,F081,680,453,408,1,,2
468LA_282_F081_F,02-Oct-83,Fa,1983,468,F081,2075,577,526,2,,2
468LA_283_F081_F,02-Oct-83,Fa,1983,468,F081,810,478,426,1,,2
468LA_284_F081_F,02-Oct-83,Fa,1983,468,F081,770,460,415,1,,2
468LA_285_F081_F,02-Oct-83,Fa,1983,468,F081,882,470,427,1,,2
468LA_286_F081_F,02-Oct-83,Fa,1983,468,F081,832,460,410,1,,2
468LA_287_F081_F,02-Oct-83,Fa,1983,468,F081,945,491,442,1,,2
468LA_288_F081_F,02-Oct-83,Fa,1983,468,F081,455,397,351,1,,2
468LA_289_F081_F,02-Oct-83,Fa,1983,468,F081,820,455,407,1,,2
468LA_29_F081_F,15-Jun-73,aSP,1973,468,F081,351,,324,2,7,2
468LA_290_F081_F,02-Oct-83,Fa,1983,468,F081,660,433,387,,,
468LA_291_F081_F,02-Oct-83,Fa,1983,468,F081,810,458,396,2,,4
468LA_292_F081_F,02-Oct-83,Fa,1983,468,F081,590,421,378,1,,2
468LA_293_F081_F,02-Oct-83,Fa,1983,468,F081,710,451,408,1,,2
468LA_294_F081_F,02-Oct-83,Fa,1983,468,F081,710,443,396,1,,2
468LA_295_F081_F,04-Oct-83,Fa,1983,468,F081,1476,557,505,1,,2
468LA_296_F081_F,04-Oct-83,Fa,1983,468,F081,892,498,443,1,,2
468LA_297_F081_F,04-Oct-83,Fa,1983,468,F081,1060,493,443,1,,2
468LA_298_F081_F,04-Oct-83,Fa,1983,468,F081,691,432,387,2,,5
468LA_299_F081_F,04-Oct-83,Fa,1983,468,F081,941,478,432,2,,5
468LA_3_F081_F,12-May-73,aSP,1973,468,F081,500,,361,2,5,2
468LA_30_F081_F,15-Jun-73,aSP,1973,468,F081,3100,,562,2,13,2
468LA_300_F081_F,04-Oct-83,Fa,1983,468,F081,923,479,434,1,,2
468LA_301_F081_F,04-Oct-83,Fa,1983,468,F081,1069,498,450,2,,2
468LA_302_F081_F,04-Oct-83,Fa,1983,468,F081,898,474,424,1,,2
468LA_303_F081_F,04-Oct-83,Fa,1983,468,F081,1552,548,499,1,,2
468LA_304_F081_F,04-Oct-83,Fa,1983,468,F081,1600,580,528,1,,2
468LA_305_F081_F,04-Oct-83,Fa,1983,468,F081,,440,392,1,,2
468LA_306_F081_F,04-Oct-83,Fa,1983,468,F081,822,460,414,1,,2
468LA_307_F081_F,04-Oct-83,Fa,1983,468,F081,822,460,410,1,,2
468LA_308_F081_F,04-Oct-83,Fa,1983,468,F081,1081,495,445,1,,2
468LA_309_F081_F,04-Oct-83,Fa,1983,468,F081,950,493,446,1,,2
468LA_31_F081_F,31-Jul-73,Fa,1973,468,F081,780,,414,2,7,2
468LA_310_F081_F,04-Oct-83,Fa,1983,468,F081,1563,541,492,2,,5
468LA_311_F081_F,04-Oct-83,Fa,1983,468,F081,681,439,399,1,,2
468LA_312_F081_F,04-Oct-83,Fa,1983,468,F081,1079,516,463,1,,2
468LA_313_F081_F,04-Oct-83,Fa,1983,468,F081,580,410,367,1,,2
468LA_314_F081_F,04-Oct-83,Fa,1983,468,F081,886,483,435,1,,2
468LA_315_F081_F,04-Oct-83,Fa,1983,468,F081,962,487,440,1,,2
468LA_316_F081_F,04-Oct-83,Fa,1983,468,F081,669,444,397,1,,2
468LA_317_F081_F,04-Oct-83,Fa,1983,468,F081,1110,503,452,1,,2
468LA_318_F081_F,04-Oct-83,Fa,1983,468,F081,1212,498,452,1,,2
468LA_319_F081_F,04-Oct-83,Fa,1983,468,F081,734,445,402,1,,2
468LA_32_F081_F,31-Jul-73,Fa,1973,468,F081,342,,312,1,5,1
468LA_320_F081_F,04-Oct-83,Fa,1983,468,F081,903,494,442,1,,2
468LA_321_F081_F,04-Oct-83,Fa,1983,468,F081,931,489,436,1,,2
468LA_322_F081_F,04-Oct-83,Fa,1983,468,F081,701,431,388,1,,2
468LA_323_F081_F,04-Oct-83,Fa,1983,468,F081,820,466,418,1,,2
468LA_324_F081_F,04-Oct-83,Fa,1983,468,F081,1651,564,511,1,,2
468LA_325_F081_F,05-Oct-83,Fa,1983,468,F081,728,437,395,2,,2
468LA_326_F081_F,05-Oct-83,Fa,1983,468,F081,1821,521,472,1,,2
468LA_327_F081_F,05-Oct-83,Fa,1983,468,F081,1089,502,453,1,,2
468LA_328_F081_F,05-Oct-83,Fa,1983,468,F081,817,448,403,2,,5
468LA_329_F081_F,05-Oct-83,Fa,1983,468,F081,1042,481,436,2,,5
468LA_33_F081_F,31-Jul-73,Fa,1973,468,F081,146,,251,2,3,1
468LA_330_F081_F,05-Oct-83,Fa,1983,468,F081,1242,532,482,1,,2
468LA_331_F081_F,05-Oct-83,Fa,1983,468,F081,679,442,395,1,,2
468LA_332_F081_F,05-Oct-83,Fa,1983,468,F081,2060,580,526,2,,2
468LA_333_F081_F,05-Oct-83,Fa,1983,468,F081,1021,502,463,1,,2
468LA_334_F081_F,05-Oct-83,Fa,1983,468,F081,630,442,394,1,,2
468LA_335_F081_F,05-Oct-83,Fa,1983,468,F081,628,431,386,1,,2
468LA_336_F081_F,05-Oct-83,Fa,1983,468,F081,671,450,405,2,,5
468LA_337_F081_F,05-Oct-83,Fa,1983,468,F081,789,464,416,2,,2
468LA_338_F081_F,05-Oct-83,Fa,1983,468,F081,1158,496,445,2,,2
468LA_339_F081_F,05-Oct-83,Fa,1983,468,F081,722,469,425,,,
468LA_34_F081_F,31-Jul-73,Fa,1973,468,F081,450,,347,1,4,1
468LA_340_F081_F,05-Oct-83,Fa,1983,468,F081,897,484,434,2,,2
468LA_341_F081_F,05-Oct-83,Fa,1983,468,F081,760,446,405,1,,2
468LA_342_F081_F,05-Oct-83,Fa,1983,468,F081,698,452,405,1,,2
468LA_343_F081_F,05-Oct-83,Fa,1983,468,F081,610,426,383,1,,2
468LA_344_F081_F,05-Oct-83,Fa,1983,468,F081,993,493,445,1,,2
468LA_345_F081_F,05-Oct-83,Fa,1983,468,F081,921,480,435,1,,2
468LA_346_F081_F,05-Oct-83,Fa,1983,468,F081,962,482,432,1,,2
468LA_347_F081_F,05-Oct-83,Fa,1983,468,F081,829,458,415,1,,2
468LA_348_F081_F,05-Oct-83,Fa,1983,468,F081,1171,500,445,1,,2
468LA_349_F081_F,27-Oct-83,Fa,1983,468,F081,1246,540,488,2,,2
468LA_35_F081_F,31-Jul-73,Fa,1973,468,F081,200,,266,1,4,1
468LA_350_F081_F,27-Oct-83,Fa,1983,468,F081,424,383,345,9,,1
468LA_351_F081_F,27-Oct-83,Fa,1983,468,F081,313,343,303,2,,1
468LA_352_F081_F,27-Oct-83,Fa,1983,468,F081,510,397,353,2,,1
468LA_353_F081_F,27-Oct-83,Fa,1983,468,F081,260,333,297,2,,1
468LA_354_F081_F,27-Oct-83,Fa,1983,468,F081,249,318,286,2,,1
468LA_355_F081_F,27-Oct-83,Fa,1983,468,F081,627,432,389,1,,2
468LA_356_F081_F,27-Oct-83,Fa,1983,468,F081,1111,514,463,2,,2
468LA_357_F081_F,27-Oct-83,Fa,1983,468,F081,2590,650,590,1,,2
468LA_358_F081_F,27-Oct-83,Fa,1983,468,F081,900,473,427,1,,2
468LA_359_F081_F,27-Oct-83,Fa,1983,468,F081,960,485,433,9,,1
468LA_36_F081_F,31-Jul-73,Fa,1973,468,F081,1325,,491,2,13,2
468LA_360_F081_F,27-Oct-83,Fa,1983,468,F081,971,492,441,2,,2
468LA_361_F081_F,27-Oct-83,Fa,1983,468,F081,1179,514,461,1,,2
468LA_362_F081_F,27-Oct-83,Fa,1983,468,F081,299,350,312,2,,1
468LA_363_F081_F,27-Oct-83,Fa,1983,468,F081,875,465,417,2,,2
468LA_364_F081_F,27-Oct-83,Fa,1983,468,F081,193,293,263,9,,1
468LA_365_F081_F,27-Oct-83,Fa,1983,468,F081,810,473,428,2,,2
468LA_366_F081_F,27-Oct-83,Fa,1983,468,F081,115,252,225,2,,1
468LA_367_F081_F,27-Oct-83,Fa,1983,468,F081,382,373,338,9,,1
468LA_368_F081_F,27-Oct-83,Fa,1983,468,F081,60,199,180,9,,1
468LA_369_F081_F,27-Oct-83,Fa,1983,468,F081,72,207,185,9,,1
468LA_37_F081_F,31-Jul-73,Fa,1973,468,F081,880,,437,1,9,2
468LA_370_F081_F,27-Oct-83,Fa,1983,468,F081,63,199,179,9,,1
468LA_371_F081_F,27-Oct-83,Fa,1983,468,F081,63,203,183,9,,1
468LA_372_F081_F,31-Oct-83,Fa,1983,468,F081,505,414,370,9,,1
468LA_373_F081_F,31-Oct-83,Fa,1983,468,F081,242,314,284,9,,1
468LA_374_F081_F,31-Oct-83,Fa,1983,468,F081,951,501,450,9,,1
468LA_375_F081_F,31-Oct-83,Fa,1983,468,F081,170,587,538,2,,2
468LA_376_F081_F,31-Oct-83,Fa,1983,468,F081,797,472,419,2,,2
468LA_377_F081_F,31-Oct-83,Fa,1983,468,F081,788,466,419,1,,2
468LA_378_F081_F,31-Oct-83,Fa,1983,468,F081,953,473,426,1,,2
468LA_379_F081_F,31-Oct-83,Fa,1983,468,F081,1562,567,513,1,,2
468LA_38_F081_F,31-Jul-73,Fa,1973,468,F081,340,,318,1,4,1
468LA_380_F081_F,28-Jun-84,aSP,1984,468,F081,939,462,415,1,12,2
468LA_381_F081_F,28-Jun-84,aSP,1984,468,F081,425,386,345,2,5,1
468LA_382_F081_F,28-Jun-84,aSP,1984,468,F081,788,457,411,1,8,2
468LA_383_F081_F,28-Jun-84,aSP,1984,468,F081,781,461,418,2,7,2
468LA_384_F081_F,28-Jun-84,aSP,1984,468,F081,889,467,423,1,13,2
468LA_385_F081_F,28-Jun-84,aSP,1984,468,F081,587,429,385,9,6,1
468LA_386_F081_F,28-Jun-84,aSP,1984,468,F081,759,448,405,2,11,2
468LA_387_F081_F,28-Jun-84,aSP,1984,468,F081,,790,722,1,15,2
468LA_388_F081_F,28-Jun-84,aSP,1984,468,F081,861,478,429,2,,1
468LA_389_F081_F,28-Jun-84,aSP,1984,468,F081,1062,484,435,1,18,2
468LA_39_F081_F,31-Jul-73,Fa,1973,468,F081,358,,328,1,6,1
468LA_390_F081_F,28-Jun-84,aSP,1984,468,F081,1321,564,520,1,16,2
468LA_391_F081_F,28-Jun-84,aSP,1984,468,F081,995,478,429,1,14,2
468LA_392_F081_F,28-Jun-84,aSP,1984,468,F081,167,279,255,2,4,1
468LA_393_F081_F,28-Jun-84,aSP,1984,468,F081,548,417,369,2,8,2
468LA_394_F081_F,28-Jun-84,aSP,1984,468,F081,2102,604,544,2,10,2
468LA_395_F081_F,28-Jun-84,aSP,1984,468,F081,375,369,327,2,4,1
468LA_396_F081_F,28-Jun-84,aSP,1984,468,F081,570,426,384,1,8,2
468LA_397_F081_F,28-Jun-84,aSP,1984,468,F081,679,449,404,2,13,2
468LA_398_F081_F,28-Jun-84,aSP,1984,468,F081,416,378,340,1,7,2
468LA_399_F081_F,28-Jun-84,aSP,1984,468,F081,220,308,278,9,4,1
468LA_4_F081_F,12-May-73,aSP,1973,468,F081,550,,359,2,6,2
468LA_40_F081_F,31-Jul-73,Fa,1973,468,F081,3600,,647,2,17,2
468LA_400_F081_F,28-Jun-84,aSP,1984,468,F081,425,377,338,2,5,1
468LA_401_F081_F,28-Jun-84,aSP,1984,468,F081,903,463,416,2,15,2
468LA_402_F081_F,28-Jun-84,aSP,1984,468,F081,372,366,327,2,,1
468LA_403_F081_F,28-Jun-84,aSP,1984,468,F081,698,431,389,2,9,2
468LA_404_F081_F,28-Jun-84,aSP,1984,468,F081,91,239,205,9,3,1
468LA_405_F081_F,06-Oct-84,Fa,1984,468,F081,386,381,347,,5,
468LA_406_F081_F,06-Oct-84,Fa,1984,468,F081,1343,526,475,1,10,2
468LA_407_F081_F,06-Oct-84,Fa,1984,468,F081,1240,536,487,1,14,2
468LA_408_F081_F,06-Oct-84,Fa,1984,468,F081,468,383,347,,9,
468LA_409_F081_F,06-Oct-84,Fa,1984,468,F081,732,473,430,1,10,2
468LA_41_F081_F,28-Sep-73,Fa,1973,468,F081,1875,,527,1,7,2
468LA_410_F081_F,06-Oct-84,Fa,1984,468,F081,932,475,427,1,8,2
468LA_411_F081_F,06-Oct-84,Fa,1984,468,F081,768,477,427,1,9,2
468LA_412_F081_F,06-Oct-84,Fa,1984,468,F081,616,431,390,1,9,2
468LA_413_F081_F,06-Oct-84,Fa,1984,468,F081,952,497,448,1,15,2
468LA_414_F081_F,06-Oct-84,Fa,1984,468,F081,1000,488,440,1,10,2
468LA_415_F081_F,06-Oct-84,Fa,1984,468,F081,815,478,430,2,12,2
468LA_416_F081_F,06-Oct-84,Fa,1984,468,F081,672,448,403,1,9,2
468LA_417_F081_F,06-Oct-84,Fa,1984,468,F081,1570,571,516,1,,2
468LA_418_F081_F,06-Oct-84,Fa,1984,468,F081,825,474,426,1,8,2
468LA_419_F081_F,06-Oct-84,Fa,1984,468,F081,1010,486,442,1,11,2
468LA_42_F081_F,28-Sep-73,Fa,1973,468,F081,2400,,570,2,9,2
468LA_420_F081_F,06-Oct-84,Fa,1984,468,F081,745,460,415,1,9,2
468LA_421_F081_F,06-Oct-84,Fa,1984,468,F081,795,458,411,1,9,2
468LA_422_F081_F,06-Oct-84,Fa,1984,468,F081,1025,517,463,1,18,2
468LA_423_F081_F,06-Oct-84,Fa,1984,468,F081,1070,496,448,1,18,2
468LA_424_F081_F,06-Oct-84,Fa,1984,468,F081,788,453,411,,10,
468LA_425_F081_F,06-Oct-84,Fa,1984,468,F081,524,397,358,1,5,2
468LA_426_F081_F,06-Oct-84,Fa,1984,468,F081,1220,575,475,,14,
468LA_427_F081_F,06-Oct-84,Fa,1984,468,F081,975,482,428,,15,
468LA_428_F081_F,06-Oct-84,Fa,1984,468,F081,766,468,421,,11,
468LA_429_F081_F,06-Oct-84,Fa,1984,468,F081,720,451,407,,13,
468LA_43_F081_F,28-Sep-73,Fa,1973,468,F081,475,,364,2,7,2
468LA_430_F081_F,06-Oct-84,Fa,1984,468,F081,1430,530,475,2,14,2
468LA_431_F081_F,06-Oct-84,Fa,1984,468,F081,690,437,395,,9,
468LA_432_F081_F,06-Oct-84,Fa,1984,468,F081,460,395,348,,8,
468LA_433_F081_F,06-Oct-84,Fa,1984,468,F081,930,500,443,,12,
468LA_434_F081_F,06-Oct-84,Fa,1984,468,F081,728,463,418,1,10,2
468LA_435_F081_F,06-Oct-84,Fa,1984,468,F081,810,453,407,,12,
468LA_436_F081_F,06-Oct-84,Fa,1984,468,F081,895,483,438,2,13,2
468LA_437_F081_F,06-Oct-84,Fa,1984,468,F081,608,431,385,2,9,2
468LA_438_F081_F,06-Oct-84,Fa,1984,468,F081,845,468,418,,14,
468LA_439_F081_F,06-Oct-84,Fa,1984,468,F081,664,441,395,,7,
468LA_44_F081_F,28-Sep-73,Fa,1973,468,F081,410,,331,1,5,2
468LA_440_F081_F,04-Jun-85,aSP,1985,468,F081,941,489,440,1,17,2
468LA_441_F081_F,04-Jun-85,aSP,1985,468,F081,781,462,412,2,11,2
468LA_442_F081_F,04-Jun-85,aSP,1985,468,F081,630,413,373,1,10,2
468LA_443_F081_F,04-Jun-85,aSP,1985,468,F081,932,478,429,2,23,2
468LA_444_F081_F,04-Jun-85,aSP,1985,468,F081,4820,768,705,2,16,2
468LA_445_F081_F,04-Jun-85,aSP,1985,468,F081,269,325,291,1,5,1
468LA_446_F081_F,04-Jun-85,aSP,1985,468,F081,56,209,190,9,2,1
