FISH_KEY,DATE_CATCH,Sesn,Year,LOCATION_ID,ACCESS_CODE,WEIGHT,TOTAL_LENGTH,FORK_LENGTH,SEX,Age,MAT_CODE
468LA_447_F081_F,04-Jun-85,aSP,1985,468,F081,242,318,284,1,4,1
468LA_448_F081_F,04-Jun-85,aSP,1985,468,F081,287,335,301,2,6,2
468LA_449_F081_F,04-Jun-85,aSP,1985,468,F081,389,359,322,2,7,2
468LA_45_F081_F,29-Sep-73,Fa,1973,468,F081,1950,,549,2,9,2
468LA_450_F081_F,04-Jun-85,aSP,1985,468,F081,147,272,243,9,3,1
468LA_451_F081_F,04-Jun-85,aSP,1985,468,F081,418,376,339,2,7,2
468LA_452_F081_F,04-Jun-85,aSP,1985,468,F081,195,294,264,9,4,1
468LA_453_F081_F,04-Jun-85,aSP,1985,468,F081,140,269,242,1,3,1
468LA_454_F081_F,04-Jun-85,aSP,1985,468,F081,210,296,270,9,4,1
468LA_455_F081_F,04-Jun-85,aSP,1985,468,F081,115,242,218,9,2,1
468LA_456_F081_F,04-Jun-85,aSP,1985,468,F081,154,271,243,2,4,1
468LA_457_F081_F,05-Jun-85,aSP,1985,468,F081,993,480,440,2,,2
468LA_458_F081_F,05-Jun-85,aSP,1985,468,F081,605,418,370,1,,2
468LA_459_F081_F,05-Jun-85,aSP,1985,468,F081,909,484,437,2,,2
468LA_46_F081_F,29-Sep-73,Fa,1973,468,F081,450,,355,1,9,2
468LA_460_F081_F,05-Jun-85,aSP,1985,468,F081,519,405,363,2,,2
468LA_461_F081_F,05-Jun-85,aSP,1985,468,F081,722,440,395,1,,2
468LA_462_F081_F,05-Jun-85,aSP,1985,468,F081,223,310,279,2,,1
468LA_463_F081_F,30-Sep-85,Fa,1985,468,F081,917,488,438,1,14,2
468LA_464_F081_F,30-Sep-85,Fa,1985,468,F081,658,458,412,,16,
468LA_465_F081_F,30-Sep-85,Fa,1985,468,F081,832,459,412,1,11,2
468LA_466_F081_F,30-Sep-85,Fa,1985,468,F081,594,418,378,1,9,2
468LA_467_F081_F,30-Sep-85,Fa,1985,468,F081,920,498,447,1,19,2
468LA_468_F081_F,30-Sep-85,Fa,1985,468,F081,1455,544,493,1,18,2
468LA_469_F081_F,30-Sep-85,Fa,1985,468,F081,1280,514,468,1,,2
468LA_47_F081_F,29-Sep-73,Fa,1973,468,F081,410,,346,2,8,2
468LA_470_F081_F,30-Sep-85,Fa,1985,468,F081,748,457,411,1,12,2
468LA_471_F081_F,30-Sep-85,Fa,1985,468,F081,1195,505,453,1,,2
468LA_472_F081_F,30-Sep-85,Fa,1985,468,F081,1110,495,440,1,11,2
468LA_473_F081_F,30-Sep-85,Fa,1985,468,F081,900,473,426,1,12,2
468LA_474_F081_F,30-Sep-85,Fa,1985,468,F081,674,437,392,2,14,2
468LA_475_F081_F,30-Sep-85,Fa,1985,468,F081,873,467,423,1,,2
468LA_476_F081_F,30-Sep-85,Fa,1985,468,F081,1410,553,497,2,16,2
468LA_477_F081_F,30-Sep-85,Fa,1985,468,F081,792,443,397,2,,2
468LA_478_F081_F,30-Sep-85,Fa,1985,468,F081,678,439,395,1,15,2
468LA_479_F081_F,30-Sep-85,Fa,1985,468,F081,923,468,421,1,13,2
468LA_48_F081_F,10-Oct-75,Fa,1975,468,F081,,475,429,2,6,2
468LA_480_F081_F,30-Sep-85,Fa,1985,468,F081,1000,473,424,2,18,4
468LA_481_F081_F,30-Sep-85,Fa,1985,468,F081,827,474,425,1,9,2
468LA_482_F081_F,30-Sep-85,Fa,1985,468,F081,1155,512,464,1,17,2
468LA_483_F081_F,30-Sep-85,Fa,1985,468,F081,865,466,421,1,17,2
468LA_484_F081_F,30-Sep-85,Fa,1985,468,F081,1145,497,450,2,14,2
468LA_485_F081_F,30-Sep-85,Fa,1985,468,F081,618,441,396,1,17,2
468LA_486_F081_F,30-Sep-85,Fa,1985,468,F081,875,478,431,1,,2
468LA_487_F081_F,30-Sep-85,Fa,1985,468,F081,1000,489,437,1,20,2
468LA_488_F081_F,30-Sep-85,Fa,1985,468,F081,995,488,438,,18,
468LA_489_F081_F,30-Sep-85,Fa,1985,468,F081,1410,506,458,2,18,2
468LA_49_F081_F,10-Oct-75,Fa,1975,468,F081,,479,434,2,6,2
468LA_490_F081_F,30-Sep-85,Fa,1985,468,F081,1045,473,425,2,12,2
468LA_491_F081_F,30-Sep-85,Fa,1985,468,F081,860,448,407,2,11,2
468LA_492_F081_F,30-Sep-85,Fa,1985,468,F081,682,415,375,1,9,2
468LA_493_F081_F,30-Sep-85,Fa,1985,468,F081,968,487,435,1,14,2
468LA_494_F081_F,06-Oct-85,Fa,1985,468,F081,853,487,435,2,,2
468LA_495_F081_F,06-Oct-85,Fa,1985,468,F081,810,467,421,1,,2
468LA_496_F081_F,06-Oct-85,Fa,1985,468,F081,960,493,442,1,12,2
468LA_497_F081_F,06-Oct-85,Fa,1985,468,F081,832,463,417,1,13,2
468LA_498_F081_F,06-Oct-85,Fa,1985,468,F081,1048,484,440,2,17,2
468LA_499_F081_F,06-Oct-85,Fa,1985,468,F081,900,467,416,2,13,2
468LA_5_F081_F,12-May-73,aSP,1973,468,F081,400,,339,2,3,2
468LA_50_F081_F,10-Oct-75,Fa,1975,468,F081,752,445,397,2,7,2
468LA_500_F081_F,06-Oct-85,Fa,1985,468,F081,1245,513,467,2,15,2
468LA_501_F081_F,06-Oct-85,Fa,1985,468,F081,1173,492,447,2,,2
468LA_502_F081_F,06-Oct-85,Fa,1985,468,F081,482,397,350,1,8,2
468LA_503_F081_F,06-Oct-85,Fa,1985,468,F081,845,468,425,2,12,2
468LA_504_F081_F,06-Oct-85,Fa,1985,468,F081,910,507,447,1,,2
468LA_505_F081_F,06-Oct-85,Fa,1985,468,F081,985,483,430,2,13,2
468LA_506_F081_F,06-Oct-85,Fa,1985,468,F081,1350,533,483,1,15,2
468LA_509_F081_F,14-Aug-86,Fa,1986,468,F081,302,347,310,1,,1
468LA_51_F081_F,10-Oct-75,Fa,1975,468,F081,806,459,415,2,8,5
468LA_510_F081_F,14-Aug-86,Fa,1986,468,F081,1032,488,438,1,,2
468LA_511_F081_F,14-Aug-86,Fa,1986,468,F081,622,417,376,1,,2
468LA_512_F081_F,14-Aug-86,Fa,1986,468,F081,710,427,381,1,,2
468LA_513_F081_F,14-Aug-86,Fa,1986,468,F081,1000,480,437,1,,2
468LA_514_F081_F,14-Aug-86,Fa,1986,468,F081,754,449,405,1,,2
468LA_515_F081_F,14-Aug-86,Fa,1986,468,F081,582,410,364,1,,1
468LA_516_F081_F,14-Aug-86,Fa,1986,468,F081,724,447,397,2,,2
468LA_517_F081_F,14-Aug-86,Fa,1986,468,F081,807,451,409,2,,2
468LA_518_F081_F,14-Aug-86,Fa,1986,468,F081,903,468,423,1,,2
468LA_519_F081_F,14-Aug-86,Fa,1986,468,F081,275,332,296,1,,1
468LA_52_F081_F,10-Oct-75,Fa,1975,468,F081,543,397,357,,7,
468LA_520_F081_F,14-Aug-86,Fa,1986,468,F081,177,293,262,9,,1
468LA_521_F081_F,14-Aug-86,Fa,1986,468,F081,949,485,435,2,,2
468LA_522_F081_F,14-Aug-86,Fa,1986,468,F081,384,355,321,1,,1
468LA_523_F081_F,14-Aug-86,Fa,1986,468,F081,201,300,267,2,,1
468LA_524_F081_F,14-Aug-86,Fa,1986,468,F081,932,470,421,2,,2
468LA_525_F081_F,14-Aug-86,Fa,1986,468,F081,71,209,190,2,,1
468LA_526_F081_F,14-Aug-86,Fa,1986,468,F081,4400,732,677,2,,2
468LA_527_F081_F,14-Aug-86,Fa,1986,468,F081,508,391,350,2,,2
468LA_528_F081_F,14-Aug-86,Fa,1986,468,F081,903,456,412,1,,2
468LA_529_F081_F,14-Aug-86,Fa,1986,468,F081,352,358,322,1,,1
468LA_53_F081_F,10-Oct-75,Fa,1975,468,F081,492,397,353,,6,
468LA_530_F081_F,14-Aug-86,Fa,1986,468,F081,330,364,327,2,,1
468LA_531_F081_F,14-Aug-86,Fa,1986,468,F081,1079,479,427,2,,2
468LA_532_F081_F,24-Sep-86,Fa,1986,468,F081,186,292,275,9,,1
468LA_533_F081_F,24-Sep-86,Fa,1986,468,F081,32,165,145,,,
468LA_534_F081_F,24-Sep-86,Fa,1986,468,F081,2650,663,620,,,
468LA_535_F081_F,30-Sep-86,Fa,1986,468,F081,1330,517,469,2,,2
468LA_536_F081_F,30-Sep-86,Fa,1986,468,F081,983,498,450,1,,2
468LA_537_F081_F,30-Sep-86,Fa,1986,468,F081,1255,521,472,1,,2
468LA_538_F081_F,30-Sep-86,Fa,1986,468,F081,710,438,398,1,,2
468LA_539_F081_F,30-Sep-86,Fa,1986,468,F081,1365,516,468,2,,2
468LA_54_F081_F,10-Oct-75,Fa,1975,468,F081,151,273,247,2,3,1
468LA_540_F081_F,30-Sep-86,Fa,1986,468,F081,1445,529,481,1,,2
468LA_541_F081_F,30-Sep-86,Fa,1986,468,F081,710,461,415,2,,2
468LA_542_F081_F,30-Sep-86,Fa,1986,468,F081,588,433,388,1,,2
468LA_543_F081_F,30-Sep-86,Fa,1986,468,F081,756,448,403,1,,2
468LA_544_F081_F,30-Sep-86,Fa,1986,468,F081,895,493,445,1,,2
468LA_545_F081_F,30-Sep-86,Fa,1986,468,F081,758,450,405,1,,2
468LA_546_F081_F,30-Sep-86,Fa,1986,468,F081,973,495,445,1,,2
468LA_547_F081_F,30-Sep-86,Fa,1986,468,F081,1075,513,461,,,
468LA_548_F081_F,30-Sep-86,Fa,1986,468,F081,752,452,408,1,,2
468LA_549_F081_F,30-Sep-86,Fa,1986,468,F081,1160,512,460,1,,2
468LA_55_F081_F,10-Oct-75,Fa,1975,468,F081,131,258,231,1,3,1
468LA_550_F081_F,30-Sep-86,Fa,1986,468,F081,1143,515,467,1,,2
468LA_551_F081_F,30-Sep-86,Fa,1986,468,F081,192,296,267,,,
468LA_552_F081_F,30-Sep-86,Fa,1986,468,F081,1118,483,457,2,,2
468LA_553_F081_F,30-Sep-86,Fa,1986,468,F081,1073,486,440,1,,2
468LA_554_F081_F,30-Sep-86,Fa,1986,468,F081,1438,523,471,,,
468LA_555_F081_F,30-Sep-86,Fa,1986,468,F081,1473,547,498,2,,2
468LA_556_F081_F,30-Sep-86,Fa,1986,468,F081,960,489,437,1,,2
468LA_557_F081_F,30-Sep-86,Fa,1986,468,F081,1072,483,437,1,,2
468LA_558_F081_F,30-Sep-86,Fa,1986,468,F081,1098,493,442,1,,2
468LA_559_F081_F,03-Oct-87,Fa,1987,468,F081,812,459,414,2,,2
468LA_56_F081_F,11-Oct-75,Fa,1975,468,F081,,600,548,2,11,5
468LA_560_F081_F,03-Oct-87,Fa,1987,468,F081,1065,512,462,2,,4
468LA_561_F081_F,03-Oct-87,Fa,1987,468,F081,768,454,410,2,,2
468LA_562_F081_F,03-Oct-87,Fa,1987,468,F081,995,475,430,2,,2
468LA_563_F081_F,03-Oct-87,Fa,1987,468,F081,1580,562,500,1,,2
468LA_564_F081_F,03-Oct-87,Fa,1987,468,F081,1250,503,458,2,,2
468LA_565_F081_F,03-Oct-87,Fa,1987,468,F081,412,393,357,1,,2
468LA_566_F081_F,03-Oct-87,Fa,1987,468,F081,667,447,403,1,,2
468LA_567_F081_F,03-Oct-87,Fa,1987,468,F081,1245,537,490,1,,4
468LA_568_F081_F,03-Oct-87,Fa,1987,468,F081,745,468,418,1,,2
468LA_569_F081_F,03-Oct-87,Fa,1987,468,F081,662,443,397,1,,2
468LA_57_F081_F,11-Oct-75,Fa,1975,468,F081,235,312,288,2,3,1
468LA_570_F081_F,03-Oct-87,Fa,1987,468,F081,1410,537,487,1,,2
468LA_571_F081_F,03-Oct-87,Fa,1987,468,F081,562,420,378,1,,2
468LA_572_F081_F,03-Oct-87,Fa,1987,468,F081,985,475,434,2,,2
468LA_573_F081_F,03-Oct-87,Fa,1987,468,F081,1135,520,473,,,
468LA_574_F081_F,03-Oct-87,Fa,1987,468,F081,516,417,368,1,,2
468LA_575_F081_F,03-Oct-87,Fa,1987,468,F081,820,484,438,2,,2
468LA_576_F081_F,14-Sep-88,Fa,1988,468,F081,1103,487,448,1,,2
468LA_577_F081_F,14-Sep-88,Fa,1988,468,F081,649,436,391,1,,2
468LA_578_F081_F,14-Sep-88,Fa,1988,468,F081,1091,488,442,,,
468LA_579_F081_F,14-Sep-88,Fa,1988,468,F081,477,387,348,2,,1
468LA_58_F081_F,11-Oct-75,Fa,1975,468,F081,102,237,215,2,3,1
468LA_580_F081_F,14-Sep-88,Fa,1988,468,F081,710,438,395,2,,2
468LA_581_F081_F,14-Sep-88,Fa,1988,468,F081,379,364,328,1,,1
468LA_582_F081_F,14-Sep-88,Fa,1988,468,F081,802,445,400,2,,1
468LA_583_F081_F,14-Sep-88,Fa,1988,468,F081,324,357,321,2,,1
468LA_584_F081_F,14-Sep-88,Fa,1988,468,F081,588,419,371,2,,6
468LA_585_F081_F,14-Sep-88,Fa,1988,468,F081,561,415,370,2,,6
468LA_586_F081_F,14-Sep-88,Fa,1988,468,F081,1362,523,472,2,,2
468LA_587_F081_F,14-Sep-88,Fa,1988,468,F081,1082,503,452,1,,2
468LA_588_F081_F,14-Sep-88,Fa,1988,468,F081,1481,522,475,2,,2
468LA_589_F081_F,14-Sep-88,Fa,1988,468,F081,1291,528,479,1,,2
468LA_59_F081_F,11-Oct-75,Fa,1975,468,F081,145,264,237,2,4,1
468LA_590_F081_F,14-Sep-88,Fa,1988,468,F081,222,314,279,2,,1
468LA_591_F081_F,14-Sep-88,Fa,1988,468,F081,259,322,286,2,,1
468LA_592_F081_F,08-Sep-89,Fa,1989,468,F081,459,384,347,1,,1
468LA_593_F081_F,08-Sep-89,Fa,1989,468,F081,243,328,295,1,,1
468LA_594_F081_F,08-Sep-89,Fa,1989,468,F081,858,468,421,1,,4
468LA_595_F081_F,08-Sep-89,Fa,1989,468,F081,692,421,370,2,,6
468LA_596_F081_F,08-Sep-89,Fa,1989,468,F081,359,363,327,2,,6
468LA_597_F081_F,08-Sep-89,Fa,1989,468,F081,175,298,265,1,,1
468LA_598_F081_F,08-Sep-89,Fa,1989,468,F081,360,371,332,1,,1
468LA_599_F081_F,08-Sep-89,Fa,1989,468,F081,1212,495,451,1,,2
468LA_6_F081_F,13-May-73,aSP,1973,468,F081,305,,304,1,6,2
468LA_60_F081_F,11-Oct-75,Fa,1975,468,F081,183,285,257,1,2,1
468LA_600_F081_F,08-Sep-89,Fa,1989,468,F081,550,408,363,1,,2
468LA_601_F081_F,08-Sep-89,Fa,1989,468,F081,341,356,318,2,,6
468LA_602_F081_F,08-Sep-89,Fa,1989,468,F081,123,252,227,9,,1
468LA_603_F081_F,08-Sep-89,Fa,1989,468,F081,181,284,255,2,,1
468LA_604_F081_F,08-Sep-89,Fa,1989,468,F081,423,382,340,1,,1
468LA_605_F081_F,08-Sep-89,Fa,1989,468,F081,680,434,392,2,,6
468LA_606_F081_F,08-Sep-89,Fa,1989,468,F081,507,407,367,2,,6
468LA_607_F081_F,08-Sep-89,Fa,1989,468,F081,379,358,322,2,,1
468LA_608_F081_F,08-Sep-89,Fa,1989,468,F081,551,418,374,1,,2
468LA_609_F081_F,08-Sep-89,Fa,1989,468,F081,235,312,280,1,,1
468LA_61_F081_F,14-Dec-78,Fa,1978,468,F081,1880,588,532,1,,2
468LA_610_F081_F,08-Sep-89,Fa,1989,468,F081,369,370,371,1,,1
468LA_611_F081_F,08-Sep-89,Fa,1989,468,F081,378,361,321,2,,6
468LA_612_F081_F,08-Sep-89,Fa,1989,468,F081,383,371,330,1,,1
468LA_613_F081_F,08-Sep-89,Fa,1989,468,F081,387,373,333,2,,6
468LA_614_F081_F,08-Sep-89,Fa,1989,468,F081,210,295,261,2,,1
468LA_615_F081_F,08-Sep-89,Fa,1989,468,F081,335,362,322,2,,1
468LA_616_F081_F,08-Sep-89,Fa,1989,468,F081,471,396,353,2,,6
468LA_617_F081_F,08-Sep-89,Fa,1989,468,F081,148,272,246,9,,1
468LA_618_F081_F,08-Sep-89,Fa,1989,468,F081,435,374,336,1,,1
468LA_619_F081_F,08-Sep-89,Fa,1989,468,F081,333,367,326,2,,1
468LA_62_F081_F,14-Dec-78,Fa,1978,468,F081,607,432,387,1,,2
468LA_620_F081_F,08-Sep-89,Fa,1989,468,F081,298,343,304,2,,1
468LA_621_F081_F,08-Sep-89,Fa,1989,468,F081,239,315,279,1,,1
468LA_622_F081_F,08-Sep-89,Fa,1989,468,F081,444,387,344,1,,1
468LA_623_F081_F,08-Sep-89,Fa,1989,468,F081,281,342,307,1,,1
468LA_624_F081_F,08-Sep-89,Fa,1989,468,F081,61,205,185,2,,1
468LA_625_F081_F,07-Sep-90,Fa,1990,468,F081,919,457,415,2,,2
468LA_626_F081_F,07-Sep-90,Fa,1990,468,F081,259,327,297,1,,1
468LA_627_F081_F,07-Sep-90,Fa,1990,468,F081,942,471,425,2,,2
468LA_628_F081_F,07-Sep-90,Fa,1990,468,F081,269,326,293,1,,1
468LA_629_F081_F,07-Sep-90,Fa,1990,468,F081,711,439,396,1,,2
468LA_63_F081_F,14-Dec-78,Fa,1978,468,F081,3425,697,629,2,,2
468LA_630_F081_F,07-Sep-90,Fa,1990,468,F081,595,414,367,2,,2
468LA_631_F081_F,07-Sep-90,Fa,1990,468,F081,299,344,306,2,,1
468LA_632_F081_F,07-Sep-90,Fa,1990,468,F081,365,368,328,1,,1
468LA_633_F081_F,07-Sep-90,Fa,1990,468,F081,436,377,333,1,,1
468LA_634_F081_F,07-Sep-90,Fa,1990,468,F081,489,397,355,1,,1
468LA_635_F081_F,07-Sep-90,Fa,1990,468,F081,420,380,340,1,,2
468LA_636_F081_F,07-Sep-90,Fa,1990,468,F081,1152,487,442,1,,2
468LA_637_F081_F,07-Sep-90,Fa,1990,468,F081,373,372,330,2,,1
468LA_638_F081_F,07-Sep-90,Fa,1990,468,F081,181,290,262,1,,1
468LA_639_F081_F,07-Sep-90,Fa,1990,468,F081,555,391,350,1,,1
468LA_64_F081_F,14-Dec-78,Fa,1978,468,F081,1589,553,497,2,,2
468LA_640_F081_F,07-Sep-90,Fa,1990,468,F081,231,315,280,2,,1
468LA_641_F081_F,07-Sep-90,Fa,1990,468,F081,603,428,379,1,,1
468LA_642_F081_F,07-Sep-90,Fa,1990,468,F081,398,384,340,2,,1
468LA_643_F081_F,07-Sep-90,Fa,1990,468,F081,1210,520,454,1,,2
468LA_644_F081_F,07-Sep-90,Fa,1990,468,F081,427,376,338,1,,1
468LA_645_F081_F,07-Sep-90,Fa,1990,468,F081,279,329,291,2,,1
468LA_646_F081_F,07-Sep-90,Fa,1990,468,F081,261,328,294,1,,1
468LA_647_F081_F,07-Sep-90,Fa,1990,468,F081,502,400,355,2,,6
468LA_648_F081_F,07-Sep-90,Fa,1990,468,F081,484,396,357,2,,2
468LA_649_F081_F,07-Sep-90,Fa,1990,468,F081,295,334,300,1,,2
468LA_65_F081_F,14-Dec-78,Fa,1978,468,F081,2025,600,547,2,,2
468LA_650_F081_F,07-Sep-90,Fa,1990,468,F081,425,382,340,2,,1
468LA_651_F081_F,05-Sep-91,Fa,1991,468,F081,751,450,410,1,,2
468LA_652_F081_F,05-Sep-91,Fa,1991,468,F081,232,304,273,9,,1
468LA_653_F081_F,05-Sep-91,Fa,1991,468,F081,870,470,418,2,,2
468LA_654_F081_F,05-Sep-91,Fa,1991,468,F081,1200,508,463,1,,2
468LA_655_F081_F,05-Sep-91,Fa,1991,468,F081,730,444,394,1,,2
468LA_656_F081_F,05-Sep-91,Fa,1991,468,F081,544,421,380,2,,2
468LA_657_F081_F,05-Sep-91,Fa,1991,468,F081,1130,498,448,1,,2
468LA_658_F081_F,05-Sep-91,Fa,1991,468,F081,780,460,412,2,,2
468LA_659_F081_F,05-Sep-91,Fa,1991,468,F081,1475,540,492,2,,2
468LA_66_F081_F,14-Dec-78,Fa,1978,468,F081,874,481,437,2,,2
468LA_660_F081_F,05-Sep-91,Fa,1991,468,F081,416,389,347,1,,2
468LA_661_F081_F,05-Sep-91,Fa,1991,468,F081,2520,671,609,2,,2
468LA_662_F081_F,04-Sep-91,Fa,1991,468,F081,627,451,402,2,,2
468LA_663_F081_F,04-Sep-91,Fa,1991,468,F081,751,441,402,1,,2
468LA_664_F081_F,04-Sep-91,Fa,1991,468,F081,759,463,416,2,,2
468LA_665_F081_F,04-Sep-91,Fa,1991,468,F081,762,452,405,1,,2
468LA_666_F081_F,04-Sep-91,Fa,1991,468,F081,965,458,415,2,,2
468LA_667_F081_F,04-Sep-91,Fa,1991,468,F081,577,431,385,2,,2
468LA_668_F081_F,04-Sep-91,Fa,1991,468,F081,504,400,357,1,,2
468LA_669_F081_F,04-Sep-91,Fa,1991,468,F081,339,359,321,2,,2
468LA_67_F081_F,14-Dec-78,Fa,1978,468,F081,619,421,379,,,
468LA_670_F081_F,04-Sep-91,Fa,1991,468,F081,237,317,285,,,
468LA_671_F081_F,04-Sep-91,Fa,1991,468,F081,1340,525,471,1,,2
468LA_672_F081_F,15-Sep-92,Fa,1992,468,F081,544,411,363,2,,2
468LA_673_F081_F,15-Sep-92,Fa,1992,468,F081,888,486,433,1,,1
468LA_674_F081_F,15-Sep-92,Fa,1992,468,F081,559,404,360,2,,1
468LA_675_F081_F,15-Sep-92,Fa,1992,468,F081,378,371,333,1,,1
468LA_676_F081_F,15-Sep-92,Fa,1992,468,F081,651,425,381,2,,2
468LA_677_F081_F,15-Sep-92,Fa,1992,468,F081,569,417,372,1,,1
468LA_678_F081_F,15-Sep-92,Fa,1992,468,F081,491,393,352,1,,1
468LA_679_F081_F,15-Sep-92,Fa,1992,468,F081,348,359,320,2,,1
468LA_68_F081_F,14-Dec-78,Fa,1978,468,F081,853,467,418,2,,2
468LA_680_F081_F,15-Sep-92,Fa,1992,468,F081,589,412,372,2,,2
468LA_681_F081_F,15-Sep-92,Fa,1992,468,F081,681,446,397,1,,1
468LA_682_F081_F,15-Sep-92,Fa,1992,468,F081,465,392,350,2,,1
468LA_683_F081_F,15-Sep-92,Fa,1992,468,F081,52,197,178,2,,1
468LA_684_F081_F,15-Sep-92,Fa,1992,468,F081,220,314,280,2,,1
468LA_685_F081_F,15-Sep-92,Fa,1992,468,F081,527,402,360,1,,2
468LA_686_F081_F,15-Sep-92,Fa,1992,468,F081,470,405,362,2,,2
468LA_687_F081_F,15-Sep-92,Fa,1992,468,F081,979,494,444,1,,2
468LA_688_F081_F,15-Sep-92,Fa,1992,468,F081,104,243,217,2,,1
468LA_689_F081_F,15-Sep-92,Fa,1992,468,F081,616,433,386,2,,2
468LA_69_F081_F,14-Dec-78,Fa,1978,468,F081,685,430,385,2,,2
468LA_690_F081_F,15-Sep-92,Fa,1992,468,F081,370,366,329,1,,1
468LA_691_F081_F,15-Sep-92,Fa,1992,468,F081,412,382,340,2,,1
468LA_692_F081_F,15-Sep-92,Fa,1992,468,F081,342,357,317,2,,1
468LA_693_F081_F,07-Oct-92,Fa,1992,468,F081,879,478,428,1,,2
468LA_694_F081_F,07-Oct-92,Fa,1992,468,F081,656,429,390,2,,2
468LA_695_F081_F,07-Oct-92,Fa,1992,468,F081,647,435,395,1,,2
468LA_696_F081_F,07-Oct-92,Fa,1992,468,F081,704,439,390,1,,2
468LA_697_F081_F,07-Oct-92,Fa,1992,468,F081,962,475,429,1,,2
468LA_698_F081_F,07-Oct-92,Fa,1992,468,F081,484,400,360,1,,2
468LA_699_F081_F,07-Oct-92,Fa,1992,468,F081,801,457,415,2,,2
468LA_7_F081_F,13-May-73,aSP,1973,468,F081,860,,428,2,6,1
468LA_70_F081_F,14-Dec-78,Fa,1978,468,F081,2219,639,581,2,,2
468LA_700_F081_F,07-Oct-92,Fa,1992,468,F081,553,410,367,1,,2
468LA_701_F081_F,09-Oct-92,Fa,1992,468,F081,1133,543,487,2,,2
468LA_702_F081_F,09-Oct-92,Fa,1992,468,F081,859,482,439,2,,2
468LA_703_F081_F,02-Sep-93,Fa,1993,468,F081,1022,514,463,2,,6
468LA_704_F081_F,02-Sep-93,Fa,1993,468,F081,872,470,425,2,,4
468LA_705_F081_F,02-Sep-93,Fa,1993,468,F081,727,440,397,2,,6
468LA_706_F081_F,02-Sep-93,Fa,1993,468,F081,236,315,280,2,,1
468LA_707_F081_F,02-Sep-93,Fa,1993,468,F081,1065,491,439,2,,4
468LA_708_F081_F,02-Sep-93,Fa,1993,468,F081,292,336,299,2,,1
468LA_709_F081_F,02-Sep-93,Fa,1993,468,F081,768,447,406,1,,4
468LA_71_F081_F,14-Dec-78,Fa,1978,468,F081,7500,1000,884,1,,2
468LA_710_F081_F,02-Sep-93,Fa,1993,468,F081,629,427,384,1,,1
468LA_711_F081_F,02-Sep-93,Fa,1993,468,F081,869,461,416,2,,4
468LA_712_F081_F,02-Sep-93,Fa,1993,468,F081,321,358,318,2,,1
468LA_713_F081_F,02-Sep-93,Fa,1993,468,F081,913,468,417,1,,4
468LA_714_F081_F,02-Sep-93,Fa,1993,468,F081,813,464,420,2,,6
468LA_715_F081_F,02-Sep-93,Fa,1993,468,F081,231,313,280,1,,1
468LA_716_F081_F,02-Sep-93,Fa,1993,468,F081,748,449,406,2,,6
468LA_717_F081_F,02-Sep-93,Fa,1993,468,F081,762,465,414,1,,1
468LA_718_F081_F,02-Sep-93,Fa,1993,468,F081,297,342,308,1,,1
468LA_719_F081_F,02-Sep-93,Fa,1993,468,F081,263,329,295,2,,1
468LA_72_F081_F,14-Dec-78,Fa,1978,468,F081,9400,950,833,1,,2
468LA_720_F081_F,02-Sep-93,Fa,1993,468,F081,816,468,416,2,,4
468LA_721_F081_F,02-Sep-93,Fa,1993,468,F081,157,269,241,2,,1
468LA_722_F081_F,02-Sep-93,Fa,1993,468,F081,648,433,386,2,,6
