FISH_KEY,DATE_CATCH,Sesn,Year,LOCATION_ID,ACCESS_CODE,WEIGHT,TOTAL_LENGTH,FORK_LENGTH,SEX,Age,MAT_CODE
468LA_723_F081_F,02-Sep-93,Fa,1993,468,F081,651,425,385,1,,4
468LA_724_F081_F,02-Sep-93,Fa,1993,468,F081,793,442,395,2,,1
468LA_725_F081_F,02-Sep-93,Fa,1993,468,F081,519,413,369,2,,6
468LA_726_F081_F,02-Sep-93,Fa,1993,468,F081,242,312,276,2,,1
468LA_727_F081_F,02-Sep-93,Fa,1993,468,F081,275,334,300,1,,1
468LA_728_F081_F,02-Sep-93,Fa,1993,468,F081,143,260,232,1,,1
468LA_729_F081_F,02-Sep-93,Fa,1993,468,F081,58,196,177,,,
468LA_73_F081_F,29-Jul-81,Fa,1981,468,F081,595,413,372,2,6,1
468LA_730_F081_F,02-Sep-93,Fa,1993,468,F081,241,312,280,2,,1
468LA_731_F081_F,10-Sep-93,Fa,1993,468,F081,713,435,396,2,,6
468LA_732_F081_F,10-Sep-93,Fa,1993,468,F081,754,455,412,1,,2
468LA_733_F081_F,10-Sep-93,Fa,1993,468,F081,712,425,381,2,,2
468LA_734_F081_F,10-Sep-93,Fa,1993,468,F081,948,478,432,1,,2
468LA_735_F081_F,10-Sep-93,Fa,1993,468,F081,787,449,401,2,,2
468LA_736_F081_F,10-Sep-93,Fa,1993,468,F081,1209,507,455,2,,2
468LA_737_F081_F,13-Sep-94,Fa,1994,468,F081,430,381,345,1,,1
468LA_738_F081_F,13-Sep-94,Fa,1994,468,F081,681,448,400,2,,6
468LA_739_F081_F,13-Sep-94,Fa,1994,468,F081,960,498,448,2,,2
468LA_74_F081_F,29-Jul-81,Fa,1981,468,F081,628,613,375,1,8,2
468LA_740_F081_F,13-Sep-94,Fa,1994,468,F081,698,457,410,1,,1
468LA_741_F081_F,13-Sep-94,Fa,1994,468,F081,664,444,397,2,,6
468LA_742_F081_F,13-Sep-94,Fa,1994,468,F081,1644,604,544,2,,6
468LA_743_F081_F,13-Sep-94,Fa,1994,468,F081,837,486,432,2,,6
468LA_744_F081_F,13-Sep-94,Fa,1994,468,F081,439,398,350,2,,1
468LA_745_F081_F,13-Sep-94,Fa,1994,468,F081,435,376,335,2,,1
468LA_746_F081_F,13-Sep-94,Fa,1994,468,F081,591,427,385,2,,6
468LA_747_F081_F,13-Sep-94,Fa,1994,468,F081,1420,569,510,2,,6
468LA_748_F081_F,13-Sep-94,Fa,1994,468,F081,422,379,338,1,,1
468LA_749_F081_F,13-Sep-94,Fa,1994,468,F081,162,275,247,2,,2
468LA_75_F081_F,29-Jul-81,Fa,1981,468,F081,865,469,422,1,14,2
468LA_750_F081_F,13-Sep-94,Fa,1994,468,F081,260,322,289,2,,1
468LA_751_F081_F,26-Oct-94,Fa,1994,468,F081,854,477,434,2,,2
468LA_752_F081_F,26-Oct-94,Fa,1994,468,F081,594,418,373,2,,2
468LA_753_F081_F,26-Oct-94,Fa,1994,468,F081,762,465,417,1,,1
468LA_754_F081_F,26-Oct-94,Fa,1994,468,F081,174,294,262,1,,1
468LA_755_F081_F,26-Oct-94,Fa,1994,468,F081,158,267,240,2,,1
468LA_756_F081_F,26-Oct-94,Fa,1994,468,F081,583,441,391,2,,2
468LA_757_F081_F,26-Oct-94,Fa,1994,468,F081,456,391,351,2,,1
468LA_758_F081_F,26-Oct-94,Fa,1994,468,F081,61,198,178,2,,1
468LA_759_F081_F,26-Oct-94,Fa,1994,468,F081,766,483,435,2,,2
468LA_76_F081_F,29-Jul-81,Fa,1981,468,F081,972,508,450,2,9,2
468LA_760_F081_F,26-Oct-94,Fa,1994,468,F081,3097,708,644,2,,2
468LA_761_F081_F,06-Sep-95,Fa,1995,468,F081,1582,547,492,2,,2
468LA_762_F081_F,06-Sep-95,Fa,1995,468,F081,747,474,427,2,,6
468LA_763_F081_F,06-Sep-95,Fa,1995,468,F081,1328,547,489,2,,1
468LA_764_F081_F,06-Sep-95,Fa,1995,468,F081,821,485,433,1,,1
468LA_765_F081_F,06-Sep-95,Fa,1995,468,F081,348,356,317,2,,1
468LA_766_F081_F,06-Sep-95,Fa,1995,468,F081,644,437,392,1,,1
468LA_767_F081_F,06-Sep-95,Fa,1995,468,F081,600,434,384,1,,1
468LA_768_F081_F,06-Sep-95,Fa,1995,468,F081,577,432,386,1,,1
468LA_769_F081_F,06-Sep-95,Fa,1995,468,F081,679,439,398,2,,6
468LA_77_F081_F,29-Jul-81,Fa,1981,468,F081,693,442,385,2,6,2
468LA_770_F081_F,06-Sep-95,Fa,1995,468,F081,1237,509,457,2,,2
468LA_771_F081_F,06-Sep-95,Fa,1995,468,F081,713,440,397,1,,2
468LA_772_F081_F,06-Sep-95,Fa,1995,468,F081,270,334,302,2,,1
468LA_773_F081_F,06-Sep-95,Fa,1995,468,F081,100,239,213,2,,1
468LA_774_F081_F,21-Sep-95,Fa,1995,468,F081,522,407,360,2,,1
468LA_775_F081_F,21-Sep-95,Fa,1995,468,F081,865,459,410,2,,2
468LA_776_F081_F,21-Sep-95,Fa,1995,468,F081,844,475,425,1,,2
468LA_777_F081_F,21-Sep-95,Fa,1995,468,F081,839,451,410,2,,2
468LA_778_F081_F,21-Sep-95,Fa,1995,468,F081,533,396,355,2,,1
468LA_779_F081_F,21-Sep-95,Fa,1995,468,F081,500,405,361,2,,1
468LA_78_F081_F,29-Jul-81,Fa,1981,468,F081,357,365,325,2,6,1
468LA_780_F081_F,21-Sep-95,Fa,1995,468,F081,558,410,370,1,,1
468LA_781_F081_F,21-Sep-95,Fa,1995,468,F081,595,412,375,1,,2
468LA_782_F081_F,21-Sep-95,Fa,1995,468,F081,413,375,336,2,,1
468LA_783_F081_F,27-Sep-95,Fa,1995,468,F081,697,461,415,1,,2
468LA_784_F081_F,27-Sep-95,Fa,1995,468,F081,692,461,412,1,,2
468LA_785_F081_F,04-Sep-96,Fa,1996,468,F081,902,474,425,1,,1
468LA_786_F081_F,04-Sep-96,Fa,1996,468,F081,560,407,367,1,,1
468LA_787_F081_F,04-Sep-96,Fa,1996,468,F081,650,422,380,1,,2
468LA_788_F081_F,04-Sep-96,Fa,1996,468,F081,720,455,419,2,,1
468LA_789_F081_F,04-Sep-96,Fa,1996,468,F081,398,368,355,2,,1
468LA_79_F081_F,29-Jul-81,Fa,1981,468,F081,878,452,405,1,9,2
468LA_790_F081_F,04-Sep-96,Fa,1996,468,F081,239,317,282,2,,1
468LA_791_F081_F,04-Sep-96,Fa,1996,468,F081,653,430,385,2,,2
468LA_792_F081_F,04-Sep-96,Fa,1996,468,F081,530,407,365,2,,1
468LA_793_F081_F,04-Sep-96,Fa,1996,468,F081,551,427,380,2,,1
468LA_794_F081_F,04-Sep-96,Fa,1996,468,F081,434,384,330,2,,1
468LA_795_F081_F,04-Sep-96,Fa,1996,468,F081,312,358,315,1,,1
468LA_796_F081_F,04-Sep-96,Fa,1996,468,F081,694,454,410,1,,1
468LA_797_F081_F,04-Sep-96,Fa,1996,468,F081,637,440,395,2,,1
468LA_798_F081_F,04-Sep-96,Fa,1996,468,F081,687,467,418,1,,1
468LA_799_F081_F,04-Sep-96,Fa,1996,468,F081,860,479,430,2,,2
468LA_8_F081_F,13-May-73,aSP,1973,468,F081,1690,,530,1,5,2
468LA_80_F081_F,26-Aug-81,Fa,1981,468,F081,637,427,383,1,8,2
468LA_800_F081_F,04-Sep-96,Fa,1996,468,F081,652,435,387,2,,1
468LA_801_F081_F,04-Sep-96,Fa,1996,468,F081,814,488,438,2,,1
468LA_802_F081_F,04-Sep-96,Fa,1996,468,F081,1001,493,440,2,,2
468LA_803_F081_F,04-Sep-96,Fa,1996,468,F081,2810,660,597,2,,2
468LA_804_F081_F,04-Sep-96,Fa,1996,468,F081,722,454,405,1,,1
468LA_805_F081_F,04-Sep-96,Fa,1996,468,F081,189,297,264,2,,1
468LA_806_F081_F,04-Sep-96,Fa,1996,468,F081,1110,520,466,2,,1
468LA_807_F081_F,04-Sep-96,Fa,1996,468,F081,338,370,328,2,,1
468LA_808_F081_F,04-Sep-96,Fa,1996,468,F081,766,450,406,1,,2
468LA_809_F081_F,04-Sep-96,Fa,1996,468,F081,976,469,427,2,,2
468LA_81_F081_F,26-Aug-81,Fa,1981,468,F081,810,449,405,2,9,2
468LA_810_F081_F,04-Sep-96,Fa,1996,468,F081,884,448,402,1,,2
468LA_811_F081_F,04-Sep-96,Fa,1996,468,F081,427,385,347,1,,1
468LA_812_F081_F,04-Sep-96,Fa,1996,468,F081,925,454,406,2,,2
468LA_813_F081_F,04-Sep-96,Fa,1996,468,F081,369,360,321,2,,1
468LA_814_F081_F,11-Sep-96,Fa,1996,468,F081,435,380,340,1,,1
468LA_815_F081_F,11-Sep-96,Fa,1996,468,F081,908,468,425,2,,2
468LA_816_F081_F,11-Sep-96,Fa,1996,468,F081,914,462,415,2,,2
468LA_817_F081_F,11-Sep-96,Fa,1996,468,F081,991,468,425,1,,2
468LA_818_F081_F,11-Sep-96,Fa,1996,468,F081,954,467,427,1,,2
468LA_819_F081_F,11-Sep-96,Fa,1996,468,F081,701,442,393,1,,2
468LA_82_F081_F,26-Aug-81,Fa,1981,468,F081,422,376,335,2,4,1
468LA_820_F081_F,11-Sep-96,Fa,1996,468,F081,603,414,368,1,,2
468LA_821_F081_F,11-Sep-96,Fa,1996,468,F081,222,307,275,2,,1
468LA_822_F081_F,11-Sep-96,Fa,1996,468,F081,1146,509,463,1,,2
468LA_823_F081_F,11-Sep-96,Fa,1996,468,F081,691,435,395,1,,2
468LA_824_F081_F,02-Oct-96,Fa,1996,468,F081,800,471,428,2,,2
468LA_825_F081_F,02-Oct-96,Fa,1996,468,F081,962,479,427,2,,2
468LA_826_F081_F,02-Oct-96,Fa,1996,468,F081,781,438,388,2,,2
468LA_827_F081_F,02-Oct-96,Fa,1996,468,F081,877,459,413,2,,2
468LA_828_F081_F,02-Oct-96,Fa,1996,468,F081,1040,485,440,2,,2
468LA_829_F081_F,02-Oct-96,Fa,1996,468,F081,759,466,416,2,,2
468LA_83_F081_F,02-Sep-81,Fa,1981,468,F081,658,425,384,1,7,2
468LA_830_F081_F,02-Oct-96,Fa,1996,468,F081,443,391,350,1,,2
468LA_831_F081_F,02-Oct-96,Fa,1996,468,F081,796,456,409,1,,2
468LA_832_F081_F,02-Oct-96,Fa,1996,468,F081,1177,507,455,1,,2
468LA_833_F081_F,02-Oct-96,Fa,1996,468,F081,521,414,367,1,,2
468LA_834_F081_F,02-Oct-96,Fa,1996,468,F081,684,444,396,1,,2
468LA_835_F081_F,02-Oct-96,Fa,1996,468,F081,886,487,442,1,,2
468LA_836_F081_F,12-Sep-97,Fa,1997,468,F081,1210,490,444,2,,2
468LA_837_F081_F,12-Sep-97,Fa,1997,468,F081,296,347,308,2,,1
468LA_838_F081_F,12-Sep-97,Fa,1997,468,F081,1052,498,453,1,,2
468LA_839_F081_F,12-Sep-97,Fa,1997,468,F081,636,445,396,1,,1
468LA_84_F081_F,02-Sep-81,Fa,1981,468,F081,394,364,325,2,5,1
468LA_840_F081_F,12-Sep-97,Fa,1997,468,F081,301,343,303,1,,1
468LA_841_F081_F,12-Sep-97,Fa,1997,468,F081,283,341,301,2,,1
468LA_842_F081_F,12-Sep-97,Fa,1997,468,F081,236,313,275,2,,2
468LA_843_F081_F,12-Sep-97,Fa,1997,468,F081,1081,500,452,2,,2
468LA_844_F081_F,12-Sep-97,Fa,1997,468,F081,388,380,340,2,,2
468LA_845_F081_F,12-Sep-97,Fa,1997,468,F081,438,393,350,1,,2
468LA_846_F081_F,12-Sep-97,Fa,1997,468,F081,1119,490,440,2,,2
468LA_847_F081_F,12-Sep-97,Fa,1997,468,F081,749,462,413,2,,2
468LA_848_F081_F,28-Sep-98,Fa,1998,468,F081,540,412,368,1,,2
468LA_849_F081_F,28-Sep-98,Fa,1998,468,F081,525,403,358,2,,6
468LA_85_F081_F,02-Sep-81,Fa,1981,468,F081,430,385,345,2,6,1
468LA_850_F081_F,28-Sep-98,Fa,1998,468,F081,833,462,418,1,,2
468LA_851_F081_F,28-Sep-98,Fa,1998,468,F081,729,435,391,1,,2
468LA_852_F081_F,28-Sep-98,Fa,1998,468,F081,618,423,380,2,,2
468LA_853_F081_F,28-Sep-98,Fa,1998,468,F081,755,451,407,2,,2
468LA_854_F081_F,28-Sep-98,Fa,1998,468,F081,1012,492,440,1,,1
468LA_855_F081_F,28-Sep-98,Fa,1998,468,F081,643,430,385,1,,1
468LA_856_F081_F,28-Sep-98,Fa,1998,468,F081,800,480,430,2,,1
468LA_857_F081_F,28-Sep-98,Fa,1998,468,F081,796,482,430,1,,1
468LA_858_F081_F,28-Sep-98,Fa,1998,468,F081,624,429,382,1,,1
468LA_859_F081_F,28-Sep-98,Fa,1998,468,F081,563,410,365,2,,6
468LA_86_F081_F,02-Sep-81,Fa,1981,468,F081,965,482,435,1,9,2
468LA_860_F081_F,28-Sep-98,Fa,1998,468,F081,558,430,383,2,,6
468LA_861_F081_F,28-Sep-98,Fa,1998,468,F081,1070,508,458,2,,6
468LA_862_F081_F,28-Aug-99,Fa,1999,468,F081,506,415,362,2,,1
468LA_863_F081_F,28-Aug-99,Fa,1999,468,F081,1296,515,470,1,,2
468LA_864_F081_F,28-Aug-99,Fa,1999,468,F081,953,485,437,1,,2
468LA_865_F081_F,28-Aug-99,Fa,1999,468,F081,593,432,385,2,,6
468LA_866_F081_F,28-Aug-99,Fa,1999,468,F081,1093,505,452,2,,2
468LA_867_F081_F,28-Aug-99,Fa,1999,468,F081,624,422,375,1,,2
468LA_868_F081_F,28-Aug-99,Fa,1999,468,F081,596,433,385,2,,6
468LA_869_F081_F,28-Aug-99,Fa,1999,468,F081,828,445,405,,,
468LA_87_F081_F,02-Sep-81,Fa,1981,468,F081,700,437,393,1,7,2
468LA_870_F081_F,28-Aug-99,Fa,1999,468,F081,306,342,306,2,,1
468LA_871_F081_F,28-Aug-99,Fa,1999,468,F081,864,490,437,1,,1
468LA_872_F081_F,28-Aug-99,Fa,1999,468,F081,845,473,427,2,,2
468LA_873_F081_F,28-Aug-99,Fa,1999,468,F081,406,378,339,1,,1
468LA_874_F081_F,28-Aug-99,Fa,1999,468,F081,2447,659,598,1,,2
468LA_875_F081_F,28-Aug-99,Fa,1999,468,F081,1572,595,540,1,,1
468LA_876_F081_F,28-Aug-99,Fa,1999,468,F081,728,466,418,1,,1
468LA_877_F081_F,28-Aug-99,Fa,1999,468,F081,574,415,375,1,,2
468LA_878_F081_F,28-Aug-99,Fa,1999,468,F081,1216,514,454,1,,2
468LA_879_F081_F,28-Aug-99,Fa,1999,468,F081,1139,524,471,2,,6
468LA_88_F081_F,02-Sep-81,Fa,1981,468,F081,763,451,406,1,8,2
468LA_880_F081_F,28-Aug-99,Fa,1999,468,F081,865,476,437,1,,2
468LA_881_F081_F,25-Sep-99,Fa,1999,468,F081,686,447,400,1,,2
468LA_882_F081_F,25-Sep-99,Fa,1999,468,F081,677,447,398,1,,2
468LA_883_F081_F,25-Sep-99,Fa,1999,468,F081,611,440,399,1,,2
468LA_884_F081_F,25-Sep-99,Fa,1999,468,F081,745,437,395,2,,2
468LA_885_F081_F,25-Sep-99,Fa,1999,468,F081,538,410,372,1,,2
468LA_886_F081_F,25-Sep-99,Fa,1999,468,F081,548,423,379,1,,2
468LA_887_F081_F,25-Sep-99,Fa,1999,468,F081,667,441,398,1,,2
468LA_888_F081_F,25-Sep-99,Fa,1999,468,F081,472,389,350,1,,2
468LA_889_F081_F,22-Sep-00,Fa,2000,468,F081,1276,538,482,1,,1
468LA_89_F081_F,02-Sep-81,Fa,1981,468,F081,915,472,420,2,10,2
468LA_890_F081_F,22-Sep-00,Fa,2000,468,F081,826,457,413,1,,2
468LA_891_F081_F,22-Sep-00,Fa,2000,468,F081,883,434,390,2,,2
468LA_892_F081_F,22-Sep-00,Fa,2000,468,F081,978,476,427,1,,2
468LA_893_F081_F,22-Sep-00,Fa,2000,468,F081,750,449,405,2,,2
468LA_894_F081_F,22-Sep-00,Fa,2000,468,F081,789,461,412,2,,2
468LA_895_F081_F,22-Sep-00,Fa,2000,468,F081,702,444,400,2,,2
468LA_896_F081_F,22-Sep-00,Fa,2000,468,F081,801,457,410,1,,2
468LA_897_F081_F,22-Sep-00,Fa,2000,468,F081,773,448,405,2,,2
468LA_898_F081_F,22-Sep-00,Fa,2000,468,F081,410,369,332,1,,1
468LA_899_F081_F,22-Sep-00,Fa,2000,468,F081,645,434,390,1,,2
468LA_9_F081_F,16-May-73,aSP,1973,468,F081,785,,410,2,8,2
468LA_90_F081_F,02-Sep-81,Fa,1981,468,F081,815,450,405,1,8,2
468LA_900_F081_F,22-Sep-00,Fa,2000,468,F081,867,461,417,1,,2
468LA_901_F081_F,22-Sep-00,Fa,2000,468,F081,986,462,412,2,,2
468LA_902_F081_F,22-Sep-00,Fa,2000,468,F081,973,490,443,2,,2
468LA_903_F081_F,22-Sep-00,Fa,2000,468,F081,1164,537,480,1,,1
468LA_904_F081_F,22-Sep-00,Fa,2000,468,F081,1323,560,508,2,,2
468LA_905_F081_F,22-Sep-00,Fa,2000,468,F081,1021,475,426,2,,2
468LA_906_F081_F,22-Sep-00,Fa,2000,468,F081,770,451,405,2,,2
468LA_907_F081_F,22-Sep-00,Fa,2000,468,F081,1071,492,441,2,,2
468LA_908_F081_F,22-Sep-00,Fa,2000,468,F081,710,444,400,2,,2
468LA_909_F081_F,22-Sep-00,Fa,2000,468,F081,112,251,224,1,,1
468LA_91_F081_F,02-Sep-81,Fa,1981,468,F081,640,437,390,2,9,2
468LA_910_F081_F,22-Sep-00,Fa,2000,468,F081,143,270,243,2,,1
468LA_911_F081_F,22-Sep-00,Fa,2000,468,F081,227,354,319,2,,1
468LA_912_F081_F,22-Sep-00,Fa,2000,468,F081,662,424,388,2,,2
468LA_913_F081_F,04-Oct-00,Fa,2000,468,F081,605,417,375,1,,2
468LA_914_F081_F,04-Oct-00,Fa,2000,468,F081,107,237,215,9,,1
468LA_915_F081_F,25-Sep-01,Fa,2001,468,F081,875,457,408,2,,2
468LA_916_F081_F,25-Sep-01,Fa,2001,468,F081,916,492,437,1,,1
468LA_917_F081_F,25-Sep-01,Fa,2001,468,F081,882,481,434,2,,6
468LA_918_F081_F,25-Sep-01,Fa,2001,468,F081,384,419,373,2,,6
468LA_919_F081_F,25-Sep-01,Fa,2001,468,F081,765,454,413,1,,2
468LA_92_F081_F,02-Sep-81,Fa,1981,468,F081,5650,842,770,1,17,2
468LA_920_F081_F,25-Sep-01,Fa,2001,468,F081,710,453,409,2,,2
468LA_921_F081_F,25-Sep-01,Fa,2001,468,F081,1111,490,443,2,,2
468LA_922_F081_F,25-Sep-01,Fa,2001,468,F081,899,464,415,1,,2
468LA_923_F081_F,25-Sep-01,Fa,2001,468,F081,969,486,435,2,,2
468LA_924_F081_F,25-Sep-01,Fa,2001,468,F081,373,363,325,2,,1
468LA_925_F081_F,25-Sep-01,Fa,2001,468,F081,852,466,421,2,,2
468LA_926_F081_F,25-Sep-01,Fa,2001,468,F081,1213,507,460,2,,2
468LA_927_F081_F,25-Sep-01,Fa,2001,468,F081,1117,529,480,2,,6
468LA_928_F081_F,25-Sep-01,Fa,2001,468,F081,807,456,406,2,,6
468LA_929_F081_F,25-Sep-01,Fa,2001,468,F081,289,341,308,1,,1
468LA_93_F081_F,03-Oct-81,Fa,1981,468,F081,540,423,378,1,8,2
468LA_930_F081_F,25-Sep-01,Fa,2001,468,F081,1153,527,475,2,,2
468LA_931_F081_F,25-Sep-01,Fa,2001,468,F081,475,395,353,2,,6
468LA_932_F081_F,10-Oct-01,Fa,2001,468,F081,782,467,421,1,,2
468LA_933_F081_F,10-Oct-01,Fa,2001,468,F081,657,438,392,1,,2
468LA_934_F081_F,10-Oct-01,Fa,2001,468,F081,1274,550,493,,,
468LA_935_F081_F,10-Oct-01,Fa,2001,468,F081,2146,629,572,2,,2
468LA_936_F081_F,10-Oct-01,Fa,2001,468,F081,791,463,417,1,,2
468LA_937_F081_F,10-Oct-01,Fa,2001,468,F081,769,461,415,2,,2
468LA_938_F081_F,10-Oct-01,Fa,2001,468,F081,882,485,435,1,,2
468LA_939_F081_F,10-Oct-01,Fa,2001,468,F081,917,475,435,,,
468LA_94_F081_F,03-Oct-81,Fa,1981,468,F081,1368,537,483,1,12,2
468LA_940_F081_F,10-Oct-01,Fa,2001,468,F081,651,445,397,1,,2
468LA_941_F081_F,10-Oct-01,Fa,2001,468,F081,945,477,434,1,,2
468LA_942_F081_F,10-Oct-01,Fa,2001,468,F081,1183,510,457,2,,2
468LA_943_F081_F,10-Oct-01,Fa,2001,468,F081,730,456,410,1,,2
468LA_944_F081_F,10-Oct-01,Fa,2001,468,F081,813,481,433,2,,2
468LA_945_F081_F,10-Oct-01,Fa,2001,468,F081,621,439,392,1,,2
468LA_946_F081_F,10-Oct-01,Fa,2001,468,F081,961,471,425,2,,2
468LA_947_F081_F,10-Oct-01,Fa,2001,468,F081,1112,506,458,1,,2
468LA_948_F081_F,10-Oct-01,Fa,2001,468,F081,1142,497,448,2,,2
468LA_949_F081_F,10-Oct-01,Fa,2001,468,F081,949,480,433,1,,2
468LA_95_F081_F,03-Oct-81,Fa,1981,468,F081,2292,,602,,12,
468LA_950_F081_F,10-Oct-01,Fa,2001,468,F081,744,463,413,1,,2
468LA_951_F081_F,10-Oct-01,Fa,2001,468,F081,1007,479,432,2,,2
468LA_952_F081_F,10-Oct-01,Fa,2001,468,F081,849,490,438,2,,2
468LA_953_F081_F,10-Oct-01,Fa,2001,468,F081,891,468,421,2,,2
468LA_954_F081_F,10-Oct-01,Fa,2001,468,F081,759,463,418,1,,2
468LA_955_F081_F,10-Oct-01,Fa,2001,468,F081,638,446,402,1,,2
468LA_956_F081_F,10-Oct-01,Fa,2001,468,F081,732,462,415,1,,2
468LA_957_F081_F,10-Oct-01,Fa,2001,468,F081,810,471,427,2,,2
468LA_958_F081_F,10-Oct-01,Fa,2001,468,F081,884,486,433,1,,2
468LA_959_F081_F,10-Oct-01,Fa,2001,468,F081,803,470,423,1,,2
468LA_96_F081_F,03-Oct-81,Fa,1981,468,F081,174,296,263,,2,
468LA_960_F081_F,10-Oct-01,Fa,2001,468,F081,672,444,395,1,,2
468LA_961_F081_F,10-Oct-01,Fa,2001,468,F081,863,490,440,1,,2
468LA_962_F081_F,10-Oct-01,Fa,2001,468,F081,683,445,401,1,,2
468LA_963_F081_F,10-Oct-01,Fa,2001,468,F081,980,504,455,1,,2
468LA_964_F081_F,10-Oct-01,Fa,2001,468,F081,864,463,420,2,,2
468LA_965_F081_F,10-Oct-01,Fa,2001,468,F081,1005,520,467,2,,2
468LA_966_F081_F,10-Oct-01,Fa,2001,468,F081,620,439,396,1,,2
468LA_967_F081_F,10-Oct-01,Fa,2001,468,F081,859,478,430,1,,2
468LA_968_F081_F,10-Oct-01,Fa,2001,468,F081,832,471,425,2,,2
468LA_969_F081_F,10-Oct-01,Fa,2001,468,F081,787,448,405,1,,2
468LA_97_F081_F,03-Oct-81,Fa,1981,468,F081,716,444,399,1,10,2
468LA_970_F081_F,10-Oct-01,Fa,2001,468,F081,1053,495,450,2,,2
468LA_971_F081_F,02-Oct-02,Fa,2002,468,F081,294,456,408,2,,2
468LA_972_F081_F,02-Oct-02,Fa,2002,468,F081,445,395,355,1,,1
468LA_973_F081_F,02-Oct-02,Fa,2002,468,F081,1264,565,506,2,,6
468LA_974_F081_F,02-Oct-02,Fa,2002,468,F081,904,467,418,2,,6
468LA_975_F081_F,02-Oct-02,Fa,2002,468,F081,302,345,308,1,,1
468LA_976_F081_F,02-Oct-02,Fa,2002,468,F081,459,401,361,2,,6
468LA_977_F081_F,02-Oct-02,Fa,2002,468,F081,361,358,321,1,,1
468LA_978_F081_F,02-Oct-02,Fa,2002,468,F081,378,376,336,2,,1
468LA_979_F081_F,02-Oct-02,Fa,2002,468,F081,145,279,248,2,,1
468LA_98_F081_F,03-Oct-81,Fa,1981,468,F081,570,423,378,,8,
468LA_980_F081_F,02-Oct-02,Fa,2002,468,F081,325,366,332,1,,1
468LA_981_F081_F,02-Oct-02,Fa,2002,468,F081,426,372,334,2,,6
468LA_982_F081_F,02-Oct-02,Fa,2002,468,F081,523,395,355,2,,6
468LA_983_F081_F,02-Oct-02,Fa,2002,468,F081,861,479,428,1,,2
468LA_984_F081_F,02-Oct-02,Fa,2002,468,F081,864,471,425,2,,2
468LA_985_F081_F,02-Oct-02,Fa,2002,468,F081,213,467,422,1,,1
468LA_986_F081_F,02-Oct-02,Fa,2002,468,F081,1032,507,452,2,,2
468LA_987_F081_F,02-Oct-02,Fa,2002,468,F081,354,356,317,2,,1
468LA_988_F081_F,02-Oct-02,Fa,2002,468,F081,136,272,243,2,,1
468LA_989_F081_F,22-Oct-03,Fa,2003,468,F081,717,453,410,2,,2
468LA_99_F081_F,03-Oct-81,Fa,1981,468,F081,596,434,392,1,7,2
468LA_990_F081_F,22-Oct-03,Fa,2003,468,F081,822,466,425,1,,2
468LA_991_F081_F,22-Oct-03,Fa,2003,468,F081,667,443,396,1,,2
468LA_992_F081_F,22-Oct-03,Fa,2003,468,F081,762,473,427,2,,2
468LA_993_F081_F,22-Oct-03,Fa,2003,468,F081,398,367,330,2,,2
468LA_994_F081_F,22-Oct-03,Fa,2003,468,F081,447,392,350,2,,2
468LA_995_F081_F,22-Oct-03,Fa,2003,468,F081,1108,501,450,2,,2
468LA_996_F081_F,22-Oct-03,Fa,2003,468,F081,508,405,359,2,,2
468LA_997_F081_F,22-Oct-03,Fa,2003,468,F081,666,435,390,2,,2
468LA_998_F081_F,22-Oct-03,Fa,2003,468,F081,770,463,419,2,,2
468LA_999_F081_F,22-Oct-03,Fa,2003,468,F081,1916,633,568,2,,2
